,district,mandal,month,rain,temp,humidity,N,P,K,pH
5993,Medchal-Malkajgiri,Balanagar,9,3.743333333,26.88166667,66.94166667,0.0,0.0,0.0,0.0
5994,Medchal-Malkajgiri,Balanagar,9,0.79,26.52333333,72.47166667,0.0,0.0,0.0,0.0
5995,Medchal-Malkajgiri,Dundigal_Gandimaisamma,9,3.21,26.34666667,74.705,0.0,0.0,0.0,0.0
5996,Medchal-Malkajgiri,Ghatkesar,9,2.313333333,27.39833333,70.20833333,0.0,0.0,0.0,0.0
5997,Medchal-Malkajgiri,Kapra,9,2.45,27.20333333,72.205,0.0,0.0,0.0,0.0
5998,Medchal-Malkajgiri,Keesara,9,2.293333333,27.68666667,68.11666667,0.0,0.0,0.0,0.0
5999,Medchal-Malkajgiri,Kukatpally,9,2.51,27.41666667,67.28333333,0.0,0.0,0.0,0.0
6000,Medchal-Malkajgiri,Malkajgiri,9,1.81,26.24333333,74.96666667,0.0,0.0,0.0,0.0
6001,Medchal-Malkajgiri,Medchel,9,3.436666667,27.47833333,71.94833333,0.0,0.0,0.0,0.0
6002,Medchal-Malkajgiri,Medipally,9,0.633333333,26.78666667,76.07666667,0.0,0.0,0.0,0.0
6003,Medchal-Malkajgiri,Muduchinthalapally,9,1.406666667,26.85666667,69.825,0.0,0.0,0.0,0.0
6004,Medchal-Malkajgiri,Quthbullapur,9,1.236666667,27.17666667,68.83666667,0.0,0.0,0.0,0.0
6005,Medchal-Malkajgiri,Shamirpet,9,3.91,27.27666667,68.45166667,0.0,0.0,0.0,0.0
6006,Medchal-Malkajgiri,Uppal,9,3.353333333,28.48166667,70.74333333,0.0,0.0,0.0,0.0
6007,Mulugu,Eturunagaram,9,2.02,28.22166667,81.52166667,0.0,0.0,0.0,0.0
6008,Mulugu,Govindaraopet,9,3.286666667,28.20833333,83.58833333,0.0,0.0,0.0,0.0
6009,Mulugu,Kannaigudem,9,1.816666667,28.53666667,80.18666667,0.0,0.0,0.0,0.0
6010,Mulugu,Mangapet,9,0.623333333,28.46333333,77.82666667,0.0,0.0,0.0,0.0
6011,Mulugu,Mulug,9,1.216666667,28.08166667,79.17666667,0.0,0.0,0.0,0.0
6012,Mulugu,Tadvai,9,0.44,28.13166667,80.83666667,0.0,0.0,0.0,0.0
6013,Mulugu,Venkatapur,9,1.663333333,28.17,81.80333333,0.0,0.0,0.0,0.0
6014,Mulugu,Venkatapuram,9,2.303333333,28.51666667,82.47166667,0.0,0.0,0.0,0.0
6015,Mulugu,Wazeed,9,0.84,27.905,81.135,0.0,0.0,0.0,0.0
6016,Nagarkurnool,Achampet,9,4.01,26.72333333,79.06166667,0.0,0.0,0.0,0.0
6017,Nagarkurnool,Amrabad,9,4.143333333,25.67333333,79.9,0.0,0.0,0.0,0.0
6018,Nagarkurnool,Balmoor,9,4.046666667,26.38833333,77.855,0.0,0.0,0.0,0.0
6019,Nagarkurnool,Bijinapalle,9,1.503333333,26.91666667,74.675,0.0,0.0,0.0,0.0
6020,Nagarkurnool,Charakonda,9,2.306666667,27.86833333,73.85166667,0.0,0.0,0.0,0.0
6021,Nagarkurnool,Kalwakurthy,9,2.433333333,26.815,73.49833333,0.0,0.0,0.0,0.0
6022,Nagarkurnool,Kodair,9,1.266666667,27.63333333,80.31333333,0.0,0.0,0.0,0.0
6023,Nagarkurnool,Kollapur,9,2.39,28.305,73.88,0.0,0.0,0.0,0.0
6024,Nagarkurnool,Lingal,9,2.666666667,26.67666667,77.815,0.0,0.0,0.0,0.0
6025,Nagarkurnool,Lingal,9,1.88,27.44333333,74.63333333,0.0,0.0,0.0,0.0
6026,Nagarkurnool,Nagar_Kurnool,9,3.663333333,26.34166667,78.85166667,0.0,0.0,0.0,0.0
6027,Nagarkurnool,Padra,9,4.696666667,27.44333333,74.97833333,0.0,0.0,0.0,0.0
6028,Nagarkurnool,Peddakothapalle,9,0.94,28.18833333,74.10333333,0.0,0.0,0.0,0.0
6029,Nagarkurnool,Pentlavelli,9,1.303333333,27.39333333,67.415,0.0,0.0,0.0,0.0
6030,Nagarkurnool,Tadoor,9,3.05,27.01,74.62833333,0.0,0.0,0.0,0.0
6031,Nagarkurnool,Telkapalle,9,1.463333333,26.605,76.10833333,0.0,0.0,0.0,0.0
6032,Nagarkurnool,Thimmajipeta,9,1.476666667,27.415,79.66666667,0.0,0.0,0.0,0.0
6033,Nagarkurnool,Uppunuthala,9,3.626666667,26.71833333,78.57,0.0,0.0,0.0,0.0
6034,Nagarkurnool,Urkonda,9,1.416666667,27.31333333,77.52,0.0,0.0,0.0,0.0
6035,Nagarkurnool,Vangoor,9,3.52,27.14666667,78.37333333,0.0,0.0,0.0,0.0
6036,Nagarkurnool,Veldanda,9,0.736666667,27.91,74.81333333,0.0,0.0,0.0,0.0
6037,Nalgonda,Adavi Devula Palli,9,1.086666667,28.90166667,76.68,0.0,0.0,0.0,0.0
6038,Nalgonda,Anumula_Haliya,9,2.59,28.21666667,75.88,0.0,0.0,0.0,0.0
6039,Nalgonda,Chandampet,9,3.543333333,28.09333333,77.88,0.0,0.0,0.0,0.0
6040,Nalgonda,Chandur,9,1.656666667,27.68166667,78.45166667,0.0,0.0,0.0,0.0
6041,Nalgonda,Chinthapalle,9,2.563333333,27.26,72.045,0.0,0.0,0.0,0.0
6042,Nalgonda,Chityala,9,1.453333333,28.53,72.21666667,0.0,0.0,0.0,0.0
6043,Nalgonda,Damaracherla,9,2.316666667,28.50333333,77.23666667,0.0,0.0,0.0,0.0
6044,Nalgonda,Devarakonda,9,2.233333333,27.71,75.635,0.0,0.0,0.0,0.0
6045,Nalgonda,Gundlapalle,9,0.726666667,27.89833333,78.80666667,0.0,0.0,0.0,0.0
6046,Nalgonda,Gurrampode,9,1.6,28.29666667,75.01333333,0.0,0.0,0.0,0.0
6047,Nalgonda,Kangal,9,0.943333333,28.44833333,74.57833333,0.0,0.0,0.0,0.0
6048,Nalgonda,Kattangoor,9,1.92,28.53833333,72.55166667,0.0,0.0,0.0,0.0
6049,Nalgonda,Kethepalle,9,0.763333333,28.58166667,73.63333333,0.0,0.0,0.0,0.0
6050,Nalgonda,Kondamallapally,9,3.23,28.42333333,68.93666667,0.0,0.0,0.0,0.0
6051,Nalgonda,Madugulapally,9,0.816666667,28.79833333,75.50666667,0.0,0.0,0.0,0.0
6052,Nalgonda,Marriguda,9,1.986666667,27.64666667,72.825,0.0,0.0,0.0,0.0
6053,Nalgonda,Miryalaguda,9,2.22,28.76,76.94666667,0.0,0.0,0.0,0.0
6054,Nalgonda,Munugode,9,1.306666667,28.82666667,80.75,0.0,0.0,0.0,0.0
6055,Nalgonda,Nakrekal,9,2.806666667,27.82,79.60833333,0.0,0.0,0.0,0.0
6056,Nalgonda,Nakrekal,9,1.31,28.78666667,75.27833333,0.0,0.0,0.0,0.0
6057,Nalgonda,Nalgonda,9,1.04,27.885,74.295,0.0,0.0,0.0,0.0
6058,Nalgonda,Nampalle,9,2.463333333,28.10333333,74.36833333,0.0,0.0,0.0,0.0
6059,Nalgonda,Narketpalle,9,1.84,28.09833333,77.00833333,0.0,0.0,0.0,0.0
6060,Nalgonda,Neredugommu,9,1.516666667,29.08333333,76.93833333,0.0,0.0,0.0,0.0
6061,Nalgonda,Nidamanur,9,2.033333333,28.65333333,75.53333333,0.0,0.0,0.0,0.0
6062,Nalgonda,Pedda_Adiserlapalle,9,0.923333333,28.27666667,76.39333333,0.0,0.0,0.0,0.0
6063,Nalgonda,Peddavura,9,2.23,28.16333333,77.10333333,0.0,0.0,0.0,0.0
6064,Nalgonda,Saligouraram,9,1.716666667,28.54,75.42,0.0,0.0,0.0,0.0
6065,Nalgonda,Thipparthi,9,0.686666667,29.055,76.61333333,0.0,0.0,0.0,0.0
6066,Nalgonda,Thripuraram,9,2.003333333,28.80166667,74.10833333,0.0,0.0,0.0,0.0
6067,Nalgonda,Tirumalagiri_Sagar,9,1.32,28.84833333,75.88,0.0,0.0,0.0,0.0
6068,Nalgonda,Vemulapalle,9,2.213333333,27.44,75.775,0.0,0.0,0.0,0.0
6069,Narayanpet,Damaragidda,9,2.623333333,26.715,72.47166667,0.0,0.0,0.0,0.0
6070,Narayanpet,Dhanwada,9,2.076666667,27.27833333,72.64166667,0.0,0.0,0.0,0.0
6071,Narayanpet,Kosgi,9,3.766666667,27.00833333,78.93833333,0.0,0.0,0.0,0.0
6072,Narayanpet,Krishna,9,1.916666667,27.06833333,76.585,0.0,0.0,0.0,0.0
6073,Narayanpet,Maddur,9,5.263333333,27.09166667,75.37833333,0.0,0.0,0.0,0.0
6074,Narayanpet,Maganoor,9,3.483333333,27.68333333,77.035,0.0,0.0,0.0,0.0
6075,Narayanpet,Makthal,9,1.87,27.645,75.045,0.0,0.0,0.0,0.0
6076,Narayanpet,Marikal,9,1.89,27.58666667,68.33333333,0.0,0.0,0.0,0.0
6077,Narayanpet,Narayanpet,9,1.23,27.155,70.38833333,0.0,0.0,0.0,0.0
6078,Narayanpet,Narva,9,3.8,27.67166667,71.51833333,0.0,0.0,0.0,0.0
6079,Narayanpet,Utkoor,9,2.14,27.27833333,73.12833333,0.0,0.0,0.0,0.0
6080,Nirmal,Basar,9,1.81,26.59333333,74.62,0.0,0.0,0.0,0.0
6081,Nirmal,Bhainsa,9,1.9,27.29166667,72.44833333,0.0,0.0,0.0,0.0
6082,Nirmal,Dastuarabad,9,0.973333333,27.71833333,78.36833333,0.0,0.0,0.0,0.0
6083,Nirmal,Dilawarpur,9,1.88,26.75166667,78.485,0.0,0.0,0.0,0.0
6084,Nirmal,Kaddampeddur,9,1.536666667,27.65833333,75.875,0.0,0.0,0.0,0.0
6085,Nirmal,Khanpur,9,1.58,27.66666667,76.165,0.0,0.0,0.0,0.0
6086,Nirmal,Kubeer,9,2.343333333,27.83,76.865,0.0,0.0,0.0,0.0
6087,Nirmal,Kubeer,9,2.283333333,27.20333333,71.19833333,0.0,0.0,0.0,0.0
6088,Nirmal,Kuntala,9,1.833333333,26.97833333,73.255,0.0,0.0,0.0,0.0
6089,Nirmal,Laxmanchanda,9,1.193333333,27.055,74.31166667,0.0,0.0,0.0,0.0
6090,Nirmal,Lokeswaram,9,2.833333333,27.34,73.85,0.0,0.0,0.0,0.0
6091,Nirmal,Mamda,9,3.72,27.01,73.365,0.0,0.0,0.0,0.0
6092,Nirmal,Mudhole,9,2.213333333,26.97,67.47833333,0.0,0.0,0.0,0.0
6093,Nirmal,Narsapur_G,9,1.483333333,27.32833333,76.305,0.0,0.0,0.0,0.0
6094,Nirmal,Nirmal,9,1.656666667,27.1,75.59166667,0.0,0.0,0.0,0.0
6095,Nirmal,Nirmal_Rural,9,1.353333333,27.53666667,77.46166667,0.0,0.0,0.0,0.0
6096,Nirmal,Pembi,9,1.456666667,27.11333333,77.74833333,0.0,0.0,0.0,0.0
6097,Nirmal,Sarangapur,9,2.703333333,26.93166667,76.065,0.0,0.0,0.0,0.0
6098,Nirmal,Soan,9,2.303333333,26.69833333,75.60166667,0.0,0.0,0.0,0.0
6099,Nirmal,Tanur,9,3.2,26.875,72.18666667,0.0,0.0,0.0,0.0
6100,Nizamabad,Armur,9,3.286666667,27.04666667,75.00666667,0.0,0.0,0.0,0.0
6101,Nizamabad,Balkonda,9,2.07,26.975,76.89666667,0.0,0.0,0.0,0.0
6102,Nizamabad,Bheemgal,9,1.836666667,26.85833333,75.07333333,0.0,0.0,0.0,0.0
6103,Nizamabad,Bodhan,9,2.543333333,26.48666667,71.99,0.0,0.0,0.0,0.0
6104,Nizamabad,Chandur,9,1.27,26.005,74.87166667,0.0,0.0,0.0,0.0
6105,Nizamabad,Dharpalle,9,1.096666667,26.22833333,74.27833333,0.0,0.0,0.0,0.0
6106,Nizamabad,Dichpalle,9,1.276666667,26.065,71.73833333,0.0,0.0,0.0,0.0
6107,Nizamabad,Indalwai,9,1.113333333,26.55333333,76.90166667,0.0,0.0,0.0,0.0
6108,Nizamabad,Jakranpalle,9,1.236666667,26.73666667,72.345,0.0,0.0,0.0,0.0
6109,Nizamabad,Kammarpalle,9,2.186666667,26.76166667,74.89166667,0.0,0.0,0.0,0.0
6110,Nizamabad,Kotgiri,9,1.306666667,26.49166667,69.185,0.0,0.0,0.0,0.0
6111,Nizamabad,Makloor,9,2.056666667,27.09333333,74.27166667,0.0,0.0,0.0,0.0
6112,Nizamabad,Mendora,9,3.096666667,27.11166667,75.53833333,0.0,0.0,0.0,0.0
6113,Nizamabad,Mortad,9,2.656666667,26.75,76.49333333,0.0,0.0,0.0,0.0
6114,Nizamabad,Mosra,9,2.743333333,26.19333333,74.14833333,0.0,0.0,0.0,0.0
6115,Nizamabad,Mugpal,9,1.62,26.31,78.82166667,0.0,0.0,0.0,0.0
6116,Nizamabad,Mupkal,9,3.913333333,27.815,72.485,0.0,0.0,0.0,0.0
6117,Nizamabad,Nandipet,9,2.343333333,27.25833333,74.50833333,0.0,0.0,0.0,0.0
6118,Nizamabad,Nandipet,9,1.836666667,26.75833333,76.28,0.0,0.0,0.0,0.0
6119,Nizamabad,Navipet,9,0.633333333,27.22166667,72.37666667,0.0,0.0,0.0,0.0
6120,Nizamabad,Nizamabad_North,9,2.08,27.29833333,74.71833333,0.0,0.0,0.0,0.0
6121,Nizamabad,Nizamabad_Rural,9,0.613333333,27.02833333,73.83166667,0.0,0.0,0.0,0.0
6122,Nizamabad,Nizamabad_South,9,2.486666667,26.895,76.88666667,0.0,0.0,0.0,0.0
6123,Nizamabad,Ranjal,9,0.71,26.73166667,69.25333333,0.0,0.0,0.0,0.0
6124,Nizamabad,Rudrur,9,0.686666667,26.36833333,74.30333333,0.0,0.0,0.0,0.0
6125,Nizamabad,Sirkonda,9,1.23,26.625,79.25166667,0.0,0.0,0.0,0.0
6126,Nizamabad,Vailpur,9,0.74,27.11166667,75.08333333,0.0,0.0,0.0,0.0
6127,Nizamabad,Varni,9,1.166666667,27.82333333,72.455,0.0,0.0,0.0,0.0
6128,Nizamabad,Yeda_Palle,9,3.633333333,27.21333333,76.95666667,0.0,0.0,0.0,0.0
6129,Nizamabad,Yergatla,9,0.546666667,27.86833333,77.61,0.0,0.0,0.0,0.0
6130,Peddapalli,Antargoan,9,0.343333333,28.18333333,80.4,0.0,0.0,0.0,0.0
6131,Peddapalli,Dharmaram,9,0.176666667,28.79,83.76833333,0.0,0.0,0.0,0.0
6132,Peddapalli,Elgaid,9,0.46,28.74666667,85.29333333,0.0,0.0,0.0,0.0
6133,Peddapalli,Julapalle,9,0.65,28.19333333,81.27333333,0.0,0.0,0.0,0.0
6134,Peddapalli,Kamanpur,9,1.646666667,28.055,80.87,0.0,0.0,0.0,0.0
6135,Peddapalli,Manthani,9,1.013333333,28.165,80.98,0.0,0.0,0.0,0.0
6136,Peddapalli,Mutharam_Manthani,9,0.433333333,28.185,80.235,0.0,0.0,0.0,0.0
6137,Peddapalli,Odela,9,0.72,28.67,79.01666667,0.0,0.0,0.0,0.0
6138,Peddapalli,Palakurthy,9,0.523333333,28.83166667,79.29666667,0.0,0.0,0.0,0.0
6139,Peddapalli,Peddapalle,9,0.676666667,28.10833333,81.66166667,0.0,0.0,0.0,0.0
6140,Peddapalli,Ramagiri,9,1.83,28.41,83.15833333,0.0,0.0,0.0,0.0
6141,Peddapalli,Ramagundam,9,0.77,28.29166667,80.26,0.0,0.0,0.0,0.0
6142,Peddapalli,Srirampur,9,0.466666667,28.04666667,79.45,0.0,0.0,0.0,0.0
6143,Peddapalli,Sultanabad,9,2.48,27.945,81.07166667,0.0,0.0,0.0,0.0
6144,Rajanna Sircilla,Boinpalle,9,1.71,27.47833333,78.59833333,0.0,0.0,0.0,0.0
6145,Rajanna Sircilla,Chandurthi,9,2.49,27.85166667,79.715,0.0,0.0,0.0,0.0
6146,Rajanna Sircilla,Ellanthakunta,9,1.87,28.16833333,78.36666667,0.0,0.0,0.0,0.0
6147,Rajanna Sircilla,Gambhiraopeta,9,1.873333333,27.11833333,79.50833333,0.0,0.0,0.0,0.0
6148,Rajanna Sircilla,Konaraopeta,9,1.98,27.13166667,76.23666667,0.0,0.0,0.0,0.0
6149,Rajanna Sircilla,Konaraopeta,9,1.063333333,26.97333333,76.97833333,0.0,0.0,0.0,0.0
6150,Rajanna Sircilla,Mustabad,9,3.73,27.315,81.62166667,0.0,0.0,0.0,0.0
6151,Rajanna Sircilla,Rudrangi,9,1.866666667,27.53333333,77.415,0.0,0.0,0.0,0.0
6152,Rajanna Sircilla,Sirsilla,9,1.276666667,27.96833333,79.01333333,0.0,0.0,0.0,0.0
6153,Rajanna Sircilla,Thangallapalle,9,1.06,26.60333333,79.51,0.0,0.0,0.0,0.0
6154,Rajanna Sircilla,Veernapalle,9,1.4,27.275,75.33833333,0.0,0.0,0.0,0.0
6155,Rajanna Sircilla,Vemulawada,9,2.513333333,27.86,78.75,0.0,0.0,0.0,0.0
6156,Rajanna Sircilla,Vemulawada_Rural,9,0.646666667,27.50333333,78.74,0.0,0.0,0.0,0.0
6157,Rajanna Sircilla,Yellareddypeta,9,3.693333333,26.91333333,74.95333333,0.0,0.0,0.0,0.0
6158,Rangareddy,Abdullapurmet,9,2.073333333,26.53333333,77.18833333,0.0,0.0,0.0,0.0
6159,Rangareddy,Amangal,9,1.906666667,27.11333333,76.33,0.0,0.0,0.0,0.0
6160,Rangareddy,Balapur,9,3.75,26.54833333,75.83833333,0.0,0.0,0.0,0.0
6161,Rangareddy,Chevella,9,1.476666667,25.42,77.36833333,0.0,0.0,0.0,0.0
6162,Rangareddy,Chowdergudem,9,3.29,25.75,78.32166667,0.0,0.0,0.0,0.0
6163,Rangareddy,Farooqnagar,9,2.236666667,26.72,74.56,0.0,0.0,0.0,0.0
6164,Rangareddy,Gandipet,9,3.286666667,27.295,66.09,0.0,0.0,0.0,0.0
6165,Rangareddy,Hayathnagar,9,4.586666667,26.59333333,71.915,0.0,0.0,0.0,0.0
6166,Rangareddy,Ibrahimpatnam,9,2.73,25.94333333,75.9,0.0,0.0,0.0,0.0
6167,Rangareddy,Kadthal,9,2.126666667,26.03666667,73.05666667,0.0,0.0,0.0,0.0
6168,Rangareddy,Kandukur,9,2.39,26.01166667,74.585,0.0,0.0,0.0,0.0
6169,Rangareddy,Keshampeta,9,1.716666667,26.39833333,77.02,0.0,0.0,0.0,0.0
6170,Rangareddy,Kondurg,9,2.21,26.98,78.84166667,0.0,0.0,0.0,0.0
6171,Rangareddy,Kothur,9,3.176666667,26.14,79.97166667,0.0,0.0,0.0,0.0
6172,Rangareddy,Madgul,9,2.53,27.015,73.68833333,0.0,0.0,0.0,0.0
6173,Rangareddy,Maheshwaram,9,4.26,26.56333333,76.205,0.0,0.0,0.0,0.0
6174,Rangareddy,Manchal,9,3.75,26.84833333,75.09833333,0.0,0.0,0.0,0.0
6175,Rangareddy,Moinabad,9,1.956666667,25.85166667,72.61833333,0.0,0.0,0.0,0.0
6176,Rangareddy,Nandigam,9,6.19,26.03,78.05333333,0.0,0.0,0.0,0.0
6177,Rangareddy,Rajendranagar,9,3.366666667,26.58166667,71.78833333,0.0,0.0,0.0,0.0
6178,Rangareddy,Saroornagar,9,6.9,27.18666667,66.9,0.0,0.0,0.0,0.0
6179,Rangareddy,Serilingampally,9,1.756666667,26.905,70.635,0.0,0.0,0.0,0.0
6180,Rangareddy,Serilingampally,9,5.423333333,25.78666667,76.88166667,0.0,0.0,0.0,0.0
6181,Rangareddy,Shabad,9,4.373333333,26.48833333,73.64,0.0,0.0,0.0,0.0
6182,Rangareddy,Shamshabad,9,2.8,26.32166667,76.31333333,0.0,0.0,0.0,0.0
6183,Rangareddy,Shankarpalle,9,2.17,26.27333333,76.365,0.0,0.0,0.0,0.0
6184,Rangareddy,Talakondapalle,9,2.18,26.095,75.715,0.0,0.0,0.0,0.0
6185,Rangareddy,Yacharam,9,1.36,26.465,73.865,0.0,0.0,0.0,0.0
6186,Sangareddy,Ameenapur,9,1.813333333,26.695,74.35333333,0.0,0.0,0.0,0.0
6187,Sangareddy,Andhole,9,0.883333333,26.26333333,75.23333333,0.0,0.0,0.0,0.0
6188,Sangareddy,Chowtakur,9,1.94,25.67,77.37833333,0.0,0.0,0.0,0.0
6189,Sangareddy,Gummadidala,9,1.21,26.105,74.595,0.0,0.0,0.0,0.0
6190,Sangareddy,Hathanoora,9,1.073333333,25.76166667,71.16833333,0.0,0.0,0.0,0.0
6191,Sangareddy,Jharasangam,9,0.356666667,25.70333333,76.45,0.0,0.0,0.0,0.0
6192,Sangareddy,Jinnaram,9,1.47,26.54333333,71.82333333,0.0,0.0,0.0,0.0
6193,Sangareddy,Kalher,9,0.783333333,26.515,72.15166667,0.0,0.0,0.0,0.0
6194,Sangareddy,Kandi,9,1.343333333,26.17833333,77.18333333,0.0,0.0,0.0,0.0
6195,Sangareddy,Kangti,9,4.07,25.64166667,74.29,0.0,0.0,0.0,0.0
6196,Sangareddy,Kohir,9,2.096666667,25.65166667,75.11833333,0.0,0.0,0.0,0.0
6197,Sangareddy,Kondapur,9,0.603333333,26.31333333,77.18333333,0.0,0.0,0.0,0.0
6198,Sangareddy,Manoor,9,1.006666667,25.84666667,75.72666667,0.0,0.0,0.0,0.0
6199,Sangareddy,Mogdampalle,9,3.1,25.30833333,75.11166667,0.0,0.0,0.0,0.0
6200,Sangareddy,Munipalli,9,0.68,25.60666667,75.29333333,0.0,0.0,0.0,0.0
6201,Sangareddy,Nagalgidda,9,2.353333333,25.81666667,74.61333333,0.0,0.0,0.0,0.0
6202,Sangareddy,Narayankhed,9,1.386666667,25.88666667,74.26666667,0.0,0.0,0.0,0.0
6203,Sangareddy,Naykal,9,1.253333333,25.06666667,77.19,0.0,0.0,0.0,0.0
6204,Sangareddy,Patancheruvu,9,1.796666667,26.22166667,74.86833333,0.0,0.0,0.0,0.0
6205,Sangareddy,Pulkal,9,0.53,26.03,75.97833333,0.0,0.0,0.0,0.0
6206,Sangareddy,Raikode,9,0.58,25.86166667,72.39166667,0.0,0.0,0.0,0.0
6207,Sangareddy,Ramachandrapuram,9,2.626666667,26.2,73.56333333,0.0,0.0,0.0,0.0
6208,Sangareddy,Sadasivpet,9,2.033333333,26.09666667,76.01833333,0.0,0.0,0.0,0.0
6209,Sangareddy,Sangareddy,9,0.24,26.89833333,72.075,0.0,0.0,0.0,0.0
6210,Sangareddy,Sirgapoor,9,1.67,26.19166667,75.53666667,0.0,0.0,0.0,0.0
6211,Sangareddy,Sirgapoor,9,0.85,26.38166667,70.595,0.0,0.0,0.0,0.0
6212,Sangareddy,Watpalle,9,0.573333333,25.47833333,71.91666667,0.0,0.0,0.0,0.0
6213,Sangareddy,Zahirabad,9,0.57,27.59333333,69.76166667,0.0,0.0,0.0,0.0
6214,Siddipet,Anthakkapeta,9,0.926666667,27.96833333,77.775,0.0,0.0,0.0,0.0
6215,Siddipet,Bejjanki,9,1.976666667,27.19833333,73.85166667,0.0,0.0,0.0,0.0
6216,Siddipet,Cheriyal,9,0.9,26.69333333,77.00666667,0.0,0.0,0.0,0.0
6217,Siddipet,Chinnakodur,9,1.076666667,26.51,77.86666667,0.0,0.0,0.0,0.0
6218,Siddipet,Dhoolmitta,9,1.176666667,26.29666667,74.03333333,0.0,0.0,0.0,0.0
6219,Siddipet,Doultabad,9,0.623333333,26.39166667,75.09166667,0.0,0.0,0.0,0.0
6220,Siddipet,Dubbak,9,2.056666667,26.33166667,75.91333333,0.0,0.0,0.0,0.0
6221,Siddipet,Gajwel,9,4.083333333,26.725,79.83333333,0.0,0.0,0.0,0.0
6222,Siddipet,Husnabad,9,1.193333333,26.54333333,81.42666667,0.0,0.0,0.0,0.0
6223,Siddipet,Jagadevpur,9,1.486666667,26.775,75.87833333,0.0,0.0,0.0,0.0
6224,Siddipet,Koheda,9,0.48,26.75333333,74.685,0.0,0.0,0.0,0.0
6225,Siddipet,Komaravelly,9,1.36,26.24666667,74.87833333,0.0,0.0,0.0,0.0
6226,Siddipet,Kondapak,9,1.473333333,26.42666667,78.59,0.0,0.0,0.0,0.0
6227,Siddipet,Maddur,9,0.946666667,26.235,75.52166667,0.0,0.0,0.0,0.0
6228,Siddipet,Markook,9,1.42,26.10666667,77.16333333,0.0,0.0,0.0,0.0
6229,Siddipet,Mirdoddi,9,0.91,26.47833333,79.51333333,0.0,0.0,0.0,0.0
6230,Siddipet,Mulug,9,1.763333333,26.335,77.55333333,0.0,0.0,0.0,0.0
6231,Siddipet,Nanganur,9,2.02,26.77,77.11333333,0.0,0.0,0.0,0.0
6232,Siddipet,Narayanraopet,9,0.803333333,26.365,76.44833333,0.0,0.0,0.0,0.0
6233,Siddipet,Rayapole,9,1.883333333,26.09833333,76.67166667,0.0,0.0,0.0,0.0
6234,Siddipet,Siddipet_Rural,9,1.903333333,26.79666667,74.94,0.0,0.0,0.0,0.0
6235,Siddipet,Siddipet_Urban,9,1.383333333,26.845,74.62,0.0,0.0,0.0,0.0
6236,Siddipet,Thoguta,9,1.69,26.62166667,77.385,0.0,0.0,0.0,0.0
6237,Siddipet,Wargal,9,0.823333333,26.43666667,75.74333333,0.0,0.0,0.0,0.0
6238,Suryapet,Ananthagiri,9,0.513333333,28.775,79.325,0.0,0.0,0.0,0.0
6239,Suryapet,Atmakur_S,9,2.953333333,28.32,78.98333333,0.0,0.0,0.0,0.0
6240,Suryapet,Chilkur,9,1.016666667,28.89333333,85.99,0.0,0.0,0.0,0.0
6241,Suryapet,Chinthala Palem,9,0.47,28.77166667,82.84166667,0.0,0.0,0.0,0.0
6242,Suryapet,Chinthala Palem,9,1.96,28.605,73.50833333,0.0,0.0,0.0,0.0
6243,Suryapet,Chivvemla,9,0.813333333,28.72166667,79.14333333,0.0,0.0,0.0,0.0
6244,Suryapet,Garidepalle,9,1.03,29.27833333,80.515,0.0,0.0,0.0,0.0
6245,Suryapet,Huzur Nagar,9,5.163333333,28.23166667,83.91,0.0,0.0,0.0,0.0
6246,Suryapet,Jajireddigudem,9,1.166666667,28.70666667,84.56166667,0.0,0.0,0.0,0.0
6247,Suryapet,Kodad,9,2.46,28.29,77.36833333,0.0,0.0,0.0,0.0
6248,Suryapet,Maddirala,9,2.05,28.61833333,77.595,0.0,0.0,0.0,0.0
6249,Suryapet,Mattampalle,9,1.46,28.99333333,79.065,0.0,0.0,0.0,0.0
6250,Suryapet,Mellachervu,9,2.543333333,29.17833333,78.83166667,0.0,0.0,0.0,0.0
6251,Suryapet,Mothey,9,0.87,29.05333333,77.28666667,0.0,0.0,0.0,0.0
6252,Suryapet,Munagala,9,1.18,28.79,77.81333333,0.0,0.0,0.0,0.0
6253,Suryapet,Nadigudem,9,4.956666667,28.29,77.69833333,0.0,0.0,0.0,0.0
6254,Suryapet,Nagaram,9,0.19,28.32166667,76.69333333,0.0,0.0,0.0,0.0
6255,Suryapet,Neredcherla,9,1.573333333,28.41666667,78.51166667,0.0,0.0,0.0,0.0
6256,Suryapet,Noothankal,9,0.806666667,28.47333333,78.38,0.0,0.0,0.0,0.0
6257,Suryapet,Palakeedu,9,0.93,28.86666667,80.15166667,0.0,0.0,0.0,0.0
6258,Suryapet,Penpahad,9,0.863333333,28.56,76.01,0.0,0.0,0.0,0.0
6259,Suryapet,Suryapet,9,2.343333333,28.76666667,77.00166667,0.0,0.0,0.0,0.0
6260,Suryapet,Thirumalagiri,9,2.686666667,28.205,78.34166667,0.0,0.0,0.0,0.0
6261,Suryapet,Thungathurthi,9,3.62,27.43166667,73.34333333,0.0,0.0,0.0,0.0
6262,Vikarabad,Bantwaram,9,1.746666667,26.89666667,69.45666667,0.0,0.0,0.0,0.0
6263,Vikarabad,Basheerabad,9,0.85,26.84666667,71.08333333,0.0,0.0,0.0,0.0
6264,Vikarabad,Bomraspeta,9,0.936666667,26.20333333,76.58,0.0,0.0,0.0,0.0
